 Time Step, Mean Dist, StdDev Mean Dist, Mean Cluster Size, Mean SD Est, StdDev Mean SD Est
3634,32.437927,7.3577633,2.5,1.2375,0.08868017
3635,32.637074,6.8343706,2.4444444,1.2111111,0.086982526
3636,32.546974,7.864229,2.5,1.2875,0.047855344
3637,32.847095,8.044801,2.5,1.2875,0.047855344
3638,35.121872,7.8340497,2.625,1.2458334,0.06381358
3639,33.62082,6.9852176,2.5,1.1875,0.13321069
3640,33.148987,7.9799767,2.5714285,1.2714285,0.09509792
3641,32.831337,8.051047,2.5714285,1.2714285,0.09509792
3642,35.089397,9.379156,2.7142856,1.3380953,0.16244142
3643,28.783575,6.3738055,2.4285715,1.2761905,0.094280906
3644,28.314806,6.392754,2.4285715,1.2571428,0.12121831
3645,27.872328,6.3274355,2.4285715,1.2571428,0.12121831
3646,27.515093,6.282646,2.4285715,1.2571428,0.12121831
3647,36.513393,8.142642,3.4,1.2302222,0.10847815
3648,35.869038,8.294787,3.4,1.3742222,0.116228774
3649,31.582159,5.4815664,3,1.352,0.10476641
3650,31.810055,5.0544004,3,1.292,0.049933262
3651,32.105133,4.604768,3,1.3386667,0.04626318
3652,27.387579,5.742849,2.6666667,1.3688889,0.13654043
3653,27.473,5.682821,2.6666667,1.2933333,0.086013466
3654,27.59253,5.6362095,2.6666667,1.2933333,0.086013466
3655,26.949718,6.7399483,2.8,1.4266667,0.097880386
3656,27.5937,6.8321724,2.8,1.5519999,0.11351297
3657,32.82453,3.9560132,3,1.408,0.13878776
3658,32.461792,4.345149,3,1.6373333,0.05866667
3659,30.895952,6.049042,3.25,1.87,0.060000014
3660,29.898144,6.7847223,3.25,1.87,0.060000014
3661,30.671587,5.026769,2.8333333,1.4322222,0.18887301
3662,29.46961,5.448877,2.8333333,1.6033334,0.08879793
3663,29.160631,5.0168467,2.7142856,1.46,0.13325536
3664,28.152771,5.39545,2.7142856,1.4942857,0.08511802
3665,25.18532,4.8134995,2.5714285,1.4476191,0.055753373
3666,24.212254,5.0806847,2.5714285,1.4238096,0.058802247
3667,23.835978,5.137234,2.5714285,1.3809525,0.06998543
3668,23.513597,5.2656145,2.5714285,1.3809525,0.06998543
3669,29.627329,9.403512,3,1.4777778,0.12247449
3670,29.422714,9.543744,3,1.5611111,0.098316334
3671,29.59086,9.628857,3,1.5611111,0.098316334
3672,27.090883,6.492308,2.8333333,1.4222221,0.06476032
3673,27.171122,6.562773,2.8333333,1.4,0.033333343
3674,30.861551,9.569541,3,1.4777778,0.11190077
3675,31.132547,9.638684,3,1.5,0.080473796
3676,31.384878,9.681327,3,1.5,0.080473796
3677,30.020166,10.721988,2.8333333,1.4833335,0.11094758
3678,30.797997,11.056592,2.8333333,1.4611112,0.12666106
3679,31.31357,11.328197,2.8333333,1.4166666,0.15808803
3680,31.84137,11.66871,2.8333333,1.4777778,0.19752973
3681,29.534975,8.152603,2.6666667,1.4888889,0.2017724
3682,27.899294,4.9211445,2.5,1.3666667,0.094280906
3683,28.409332,4.8736153,2.5,1.3666667,0.094280906
3684,28.750055,5.093506,2.5,1.3666667,0.094280906
3685,30.002861,4.0435605,2.375,1.1583333,0.18249579
3686,29.737625,4.2981076,2.375,1.2249999,0.10606602
3687,29.43922,4.5241566,2.375,1.2249999,0.10606602
3688,29.389034,4.7459054,2.375,1.2249999,0.10606602
3689,26.980968,3.3541856,2.25,1.15,0.07071068
3690,26.656246,3.3357074,2.25,1.15,0.07071068
3691,26.392162,3.331351,2.25,1.15,0.07071068
3692,26.29155,3.346838,2.25,1.15,0.07071068
3693,26.345692,3.447978,2.25,1.15,0.07071068
3694,27.386305,3.16652,2.2222223,1.0592592,0.113641925
3695,30.084852,5.373207,2.4444444,1.1444445,0.082098946
3696,29.944231,5.4456944,2.4444444,1.2777778,0.12058898
3697,29.819654,5.59142,2.4444444,1.2777778,0.12058898
3698,31.389381,7.966918,2.5555556,1.3296297,0.17296726
3699,31.497711,8.149281,2.5555556,1.3444445,0.15201595
3700,30.740137,10.46601,2.7142856,1.4428571,0.19544908
3701,28.582884,7.735425,2.5,1.3125,0.2356626
3702,28.390057,7.3540154,2.5,1.3041667,0.105321616
3703,31.505297,8.662402,2.5555556,1.3037038,0.22863348
3704,27.738674,6.65378,2.4444444,1.3111111,0.094280906
3705,26.848005,6.4498725,2.4444444,1.3111111,0.094280906
3706,26.722816,6.2835956,2.4444444,1.3111111,0.094280906
3707,28.151253,7.162096,2.5555556,1.2740741,0.13618354
3708,27.997858,7.048875,2.5555556,1.3333334,0.15713485
3709,27.853645,6.9178424,2.5555556,1.3333334,0.15713485
3710,23.723894,4.14316,2.3333333,1.2296296,0.08380525
3711,20.8949,2.2889378,2.2222223,1.1777778,0.03142697
3712,20.285841,2.2303755,2.2222223,1.1777778,0.03142697
3713,19.778172,2.2089565,2.2222223,1.1777778,0.03142697
3714,20.935926,3.8555858,2.3333333,1.1777778,0.027216554
3715,19.371782,2.216215,2.2222223,1.1925926,0.010475659
3716,19.442368,2.3271232,2.2222223,1.1777778,0.03142697
3717,19.672316,2.4111295,2.2222223,1.1777778,0.03142697
3718,20.263666,2.5187054,2.2222223,1.1777778,0.03142697
3719,23.166214,4.7153683,2.3333333,1.1851851,0.041902628
3720,23.794044,4.892662,2.3333333,1.2444444,0.06285394
3721,25.554335,4.520567,2.3,1.14,0.12485282
3722,26.083157,4.661781,2.3,1.18,0.084852815
3723,25.995747,5.040978,2.3,1.1666666,0.103709005
3724,23.446632,4.6525826,2.2222223,1.1777778,0.10729839
3725,23.58416,4.523314,2.2222223,1.1333333,0.06285394
3726,25.955906,5.3231654,2.3333333,1.1851851,0.118285894
3727,26.180044,5.0479836,2.3333333,1.2444444,0.06285394
3728,27.312813,6.4452157,2.5,1.2833333,0.08249579
3729,28.883911,7.0016813,2.625,1.3499999,0.10132931
3730,30.051025,7.1475015,2.75,1.375,0.069505975
3731,30.296738,6.9609323,2.75,1.45,0.11280726
3732,30.677101,6.7209864,2.75,1.45,0.118276745
3733,30.453333,7.547821,2.857143,1.5714285,0.088516474
3734,30.771982,7.477469,2.857143,1.5714285,0.088516474
3735,28.333696,5.5831423,2.625,1.405,0.12968689
3736,28.049955,5.678069,2.625,1.345,0.018708287
3737,28.520908,5.133482,2.5555556,1.2177777,0.105518475
3738,28.612858,5.24392,2.5555556,1.3066667,0.016629588
3739,28.814371,5.228303,2.5555556,1.3066667,0.016629588
3740,29.308792,4.564522,2.5,1.196,0.09496663
3741,29.062347,4.495488,2.5,1.276,0.014966629
3742,28.951197,4.477765,2.5,1.276,0.014966629
3743,28.83498,4.4698076,2.5,1.276,0.014966629
3744,29.01149,4.156298,2.5,1.2493334,0.024394723
3745,28.47225,4.312255,2.5555556,1.2622223,0.048056558
3746,27.084778,3.306157,2.4444444,1.1955556,0.016629588
3747,27.591331,3.1304126,2.4444444,1.2162963,0.029406568
3748,28.403557,3.0350413,2.4444444,1.1955556,0.05734231
3749,28.68832,3.363965,2.5,1.22,0.0645101
3750,24.927395,2.9654675,2.25,1.25,0.120710686
3751,27.046677,4.7438354,2.4285715,1.2380953,0.14815572
3752,28.07716,4.839424,2.4285715,1.2571429,0.12121831
3753,29.40475,4.9173713,2.4285715,1.2571429,0.12746915
3754,30.103567,5.841947,2.5,1.3666667,0.094280906
3755,32.842793,4.7719336,2.8,1.464,0.20800002
3756,33.72313,4.9072556,2.8,1.4266666,0.07910612
3757,40.619125,11.781532,3.25,1.475,0.08623725
3758,40.616848,12.342244,3.25,1.6,0.050000012
3759,42.641895,17.380674,3.6666667,1.8000001,0.066666685
3760,31.657568,10.674045,3,1.8222224,0.062853955
3761,31.308832,11.0187025,3,1.7333332,0.18856181
3762,30.680634,11.504585,3,1.7333332,0.18856181
3763,30.35909,11.867091,3,1.7333332,0.18856181
3764,31.363548,8.71617,2.75,1.4499999,0.25236034
3765,31.713694,6.7532144,2.6,1.4133333,0.15542471
3766,31.896677,5.496077,2.5,1.3,0.16094758
3767,32.105213,4.622159,2.4285715,1.2571429,0.13795507
3768,29.490835,2.771731,2.2857144,1.2285715,0.040406104
3769,29.213636,2.6015747,2.2857144,1.2285715,0.040406104
3770,29.584412,2.144486,2.25,1.15,0.08535534
3771,26.76044,0.807533,2.125,1.125,0
3772,26.693827,0.7700204,2.125,1.125,0
3773,26.566395,0.7389087,2.125,1.0916667,0.011785116
3774,26.584879,0.873398,2.125,1.075,0.03535534
3775,26.726933,1.0235093,2.125,1.075,0.03535534
3776,30.616745,3.4588645,2.4285715,1.0857142,0.047809146
3777,29.24084,5.088698,2.6,1.1520001,0.029933259
3778,29.613132,5.288166,2.6,1.1520001,0.029933259
3779,34.62128,10.833348,3,1.3066666,0.15526772
3780,34.229576,10.974918,3,1.34,0.10812725
3781,37.860493,13.159,3.25,1.3566667,0.13169749
3782,37.33475,13.256722,3.25,1.49,0.17883793
3783,39.53428,15.3382845,3.5,1.465,0.18312725
3784,36.16239,10.628414,3,1.3666666,0.17289849
3785,34.956837,8.894497,2.8333333,1.4277778,0.19189976
3786,33.92796,8.992404,2.8333333,1.5444444,0.12879013
3787,29.96284,5.916741,2.6666667,1.5111111,0.12668492
3788,27.019854,2.3660886,2.5,1.5444444,0.031426977
3789,26.066458,2.0726438,2.5,1.5,0
3790,25.371119,2.1594453,2.5,1.5,0
3791,24.999254,2.4081852,2.5,1.5,0
3792,26.586744,2.5039227,2.4285715,1.3142856,0.09754896
3793,29.526777,4.495475,2.5714285,1.4380952,0.10774962
3794,29.767637,5.089948,2.5714285,1.4571428,0.08081221
3795,30.590788,5.0125737,2.5,1.3166667,0.1324958
3796,44.297268,11.282486,2.875,1.2750001,0.16401196
3797,48.123566,22.452494,2.7777777,1.2814815,0.13729747
3798,48.02661,22.665329,2.7777777,1.2962964,0.13729747
3799,47.954937,22.774818,2.7777777,1.2962964,0.13729747
3800,48.078445,22.84232,2.7777777,1.2962964,0.13729747
3801,48.360226,22.832392,2.7777777,1.2962964,0.13729747
3802,48.187607,21.349934,2.7777777,1.2814815,0.14777312
3803,30.825735,4.7928967,2.4,1.2533334,0.09428091
3804,28.758419,3.6135144,2.3,1.1800001,0.084852815
3805,27.650589,4.000447,2.3333333,1.2,0.094280906
3806,26.54314,3.6069827,2.2222223,1.1333333,0.06285394
3807,27.759699,6.7701597,2.375,1.2416667,0.11785114
3808,27.61412,7.159248,2.375,1.275,0.07071068
3809,28.359781,6.7514157,2.3333333,1.1999999,0.10729839
3810,28.835865,6.3302183,2.3,1.1800001,0.09656855
3811,28.007317,6.966223,2.3333333,1.2444444,0.06285394
3812,28.28202,6.7612033,2.3333333,1.2444444,0.06285394
3813,28.639225,6.53983,2.3333333,1.2444444,0.06285394
3814,28.859518,5.528713,2.3333333,1.2296296,0.083805256
3815,29.073586,5.3325977,2.3333333,1.2,0.094280906
3816,30.57192,6.0887175,2.4444444,1.188889,0.09618727
3817,32.040886,6.9581475,2.7142856,1.2685715,0.119568385
3818,32.161064,7.1733637,2.7142856,1.28,0.10219311
3819,31.480625,7.725833,2.5714285,1.2857143,0.10101526
3820,31.614946,8.167488,2.5714285,1.2904761,0.081629224
3821,30.51795,4.9919977,2.375,1.2416667,0.09714046
3822,28.190304,4.575139,2.2857144,1.2285715,0.040406104
3823,28.285547,4.7160378,2.2857144,1.2285715,0.040406104
3824,28.445654,4.929138,2.2857144,1.1714286,0.09754896
3825,28.304691,5.154385,2.2857144,1.1714286,0.09754896
3826,35.5681,7.167228,2.6666667,1.2800001,0.016329935
3827,35.47215,7.012179,2.6666667,1.2266667,0.09161105
3828,41.08062,13.323961,3.2,1.4319999,0.093178816
3829,37.170387,9.735,3,1.4986668,0.04878944
3830,32.215996,7.8420057,2.8,1.5666667,0.11194605
3831,31.877317,6.744807,2.6666667,1.4222221,0.15463196
3832,30.972464,7.0843835,2.6666667,1.4888889,0.08796529
3833,27.464746,5.4410515,2.5,1.388889,0.040824834
3834,28.864035,7.714615,2.6666667,1.3777777,0.10213765
3835,28.579931,7.9035263,2.6666667,1.3833333,0.06380712
3836,34.34711,11.71759,3,1.3777777,0.09936879
3837,33.740463,11.6670685,3,1.4266667,0.16636574
3838,33.515896,11.635197,3,1.4266667,0.16636574
3839,33.214565,11.570317,3,1.4266667,0.16636574
3840,32.974197,11.604751,3,1.4266667,0.17365839
3841,27.703753,7.395793,2.5714285,1.4380952,0.1077496
3842,27.50506,7.731822,2.5714285,1.4571428,0.08081221
3843,29.762846,9.779643,2.7142856,1.5047618,0.1293743
3844,29.431671,10.322891,2.7142856,1.5428572,0.12121831
3845,26.152063,8.051318,2.5714285,1.5142858,0.13795507
3846,28.246967,7.6706243,2.7142856,1.457143,0.07539882
3847,27.863522,7.80802,2.7142856,1.4142857,0.09509792
3848,33.66222,6.7396364,3,1.3126984,0.11056771
3849,31.237865,5.105836,2.857143,1.4095238,0.059143294
3850,31.27762,5.229644,2.857143,1.4317461,0.09584818
3851,33.49187,8.996046,3,1.5047619,0.16568069
3852,28.319712,5.7020993,2.5555556,1.4444444,0.16457282
3853,28.693552,4.966625,2.5,1.38,0.09656855
3854,28.417765,4.8050685,2.5,1.42,0.056568544
3855,28.274054,4.754442,2.5,1.42,0.056568544
3856,28.072803,4.802973,2.5,1.42,0.056568544
3857,26.088144,6.0581837,2.625,1.525,0.07071068
3858,25.831917,6.0731726,2.625,1.525,0.07071068
3859,25.786137,6.080895,2.625,1.525,0.07071068
3860,22.969381,4.5139036,2.5,1.45,0.03535534
3861,20.592766,2.4618864,2.375,1.3625,0.012499988
3862,20.688541,2.7372894,2.375,1.3291667,0.020833343
3863,20.70317,3.0086205,2.375,1.3,0.017677674
3864,23.36432,2.6053104,2.3,1.1266667,0.11392299
3865,21.816378,1.7590892,2.2,1.1733334,0.0644949
3866,22.358524,1.701732,2.2,1.1333334,0.0244949
3867,23.037886,1.636522,2.2,1.1333334,0.0244949
3868,23.793148,1.5573065,2.2,1.1333334,0.0244949
3869,24.697525,1.4761088,2.2,1.1333334,0.0244949
3870,24.465206,1.590777,2.2222223,1.1481482,0.027216556
3871,25.417772,1.5324382,2.2222223,1.1481482,0.027216556
3872,28.27253,4.3230195,2.3333333,1.2,0.079594836
3873,37.89184,13.455827,2.857143,1.097619,0.107723296
3874,28.101074,5.004982,2.5,1.1933333,0.09161105
3875,27.391384,6.0049834,2.6,1.1520001,0.029933255
3876,21.27261,3.99E-06,2,1.0666667,0.06666667
3877,24.265963,4.772859,2.1666667,1.0777777,0.07856742
3878,24.503174,4.8164983,2.1666667,1.1,0.047140453
3879,24.57588,4.8767877,2.1666667,1.1,0.047140453
3880,24.940186,4.6927137,2.1666667,1.1,0.047140453
3881,27.801352,8.594402,2.3333333,1.1777778,0.12570788
3882,28.076859,8.550831,2.3333333,1.1999999,0.094280906
3883,28.589075,8.2957,2.3333333,1.1999999,0.094280906
3884,23.156487,4.37E-06,2,1,0
3885,20.547884,1.66E-06,2,1,0
3886,20.229004,1.32E-05,2,1,0
3887,22.017853,7.08E-06,2,0.93333334,0.06666667
3888,18.749325,5.25E-06,2,1,0
3889,17.831543,9.67E-06,2,1,0
3890,17.280315,3.05E-06,2,1,0
3891,16.735767,3.09E-06,2,1,0
3892,16.702534,4.22E-06,2,1,0
3893,20.81252,3.550515,2.2,1.0933334,0.09428091
3894,25.844885,5.7409124,2.4,1.1866667,0.12455547
3895,26.229984,5.6328516,2.4,1.24,0.11313709
3896,27.9198,4.6904283,2.3333333,1.1333333,0.16094758
3897,28.82371,4.0675154,2.2857144,1.1142857,0.13795507
3898,28.490337,4.124627,2.2857144,1.1714286,0.08081221
3899,29.077402,9.123351,2.5,1.2111111,0.11728704
3900,25.25791,5.096947,2.3333333,1.3333334,0.11380712
3901,24.511106,5.070691,2.3333333,1.2666667,0.047140453
3902,23.724915,4.9180274,2.3333333,1.2666667,0.047140453
3903,23.070028,4.677889,2.3333333,1.2666667,0.047140453
3904,20.737873,1.2163188,2.142857,1.1428572,0.11428572
3905,19.931858,1.0333196,2.142857,1.1428572,0
3906,21.264004,0.75527763,2.125,1.075,0.05
3907,23.800148,1.8649865,2.25,1.1666667,0.04249183
3908,23.897861,1.7261777,2.25,1.2,0.03535534
3909,23.993889,1.6670156,2.25,1.2,0.03535534
3910,24.112167,1.6740679,2.25,1.2166667,0.023570225
3911,24.850698,1.6875927,2.25,1.2,0.03535534
3912,23.835287,2.047944,2.2857144,1.2285715,0.040406104
3913,26.314205,3.432215,2.4285715,1.2380952,0.05387481
3914,26.153631,3.559727,2.4285715,1.3142856,0.08081221
3915,27.081398,3.2562654,2.375,1.225,0.120710686
3916,29.375587,5.3584957,2.5,1.3333334,0.12963626
3917,29.048882,5.6283417,2.5,1.35,0.10606602
3918,28.937832,5.927169,2.5,1.35,0.10606602
3919,28.152693,7.2421136,2.5714285,1.4,0.12121831
3920,28.353699,7.655087,2.5714285,1.4,0.12121831
3921,28.53197,7.9914994,2.5714285,1.4,0.12121831
3922,28.857695,5.8661804,2.5714285,1.3809525,0.15142378
3923,28.061035,6.948999,2.6666667,1.4666666,0.14142136
3924,28.207914,7.0413,2.6666667,1.4666666,0.14142136
3925,27.77861,8.562713,2.8,1.56,0.16970563
3926,29.251173,7.2015057,2.6666667,1.4,0.20808804
3927,29.2615,7.268669,2.6666667,1.4666667,0.14142136
3928,29.415785,7.1971207,2.6666667,1.4666667,0.14142136
3929,32.26791,8.730475,2.8333333,1.4277778,0.1599944
3930,31.98937,8.7412,2.8333333,1.4166666,0.15808803
3931,30.249613,8.206301,2.6666667,1.3833333,0.17761426
3932,28.84634,9.863278,2.8,1.3799999,0.13313709
3933,24.837133,7.40522,2.6,1.3866667,0.14074445
3934,25.863562,5.72644,2.5,1.3,0.16094758
3935,24.855795,5.1611633,2.5,1.3888888,0.07856742
3936,25.376673,3.8557804,2.4285715,1.3142856,0.09754896
3937,24.589676,3.4510186,2.4285715,1.3714286,0.040406104
3938,25.274948,2.8204875,2.375,1.2750001,0.08535534
3939,22.939398,3.0547273,2.4285715,1.3714286,0.040406104
3940,23.74579,2.6560924,2.375,1.275,0.08535534
3941,23.054451,2.7549562,2.375,1.325,0.03535534
3942,23.660952,2.433849,2.3333333,1.2444444,0.075871415
3943,25.15185,1.9938958,2.2727273,1.1636363,0.098440245
3944,24.421297,2.0334141,2.2727273,1.2363636,0.025712974
3945,24.409508,2.048846,2.2727273,1.2363636,0.025712974
3946,23.251549,1.0116808,2.1818182,1.1818181,0
3947,22.20477,1.1747382,2.2,1.2,0
3948,22.395191,1.2486901,2.2,1.2,0
3949,21.007734,1.4917428,2.2222223,1.2222222,0
3950,21.0675,1.6093551,2.2222223,1.2222222,0
3951,21.210188,1.7316387,2.2222223,1.2222222,0
3952,22.980478,3.0112097,2.3333333,1.2074075,0.040564694
3953,23.371483,2.921869,2.3333333,1.2148148,0.058643527
3954,25.854774,4.2579694,2.4444444,1.2666667,0.11102181
3955,26.059639,4.039152,2.4444444,1.2814815,0.0900705
3956,26.44583,3.813199,2.4444444,1.2814815,0.0900705
3957,27.68423,4.08779,2.5555556,1.2925926,0.14119336
3958,25.337896,2.799662,2.3,1.2300001,0.1202458
3959,24.368301,2.3155265,2.2,1.12,0.056568544
3960,24.571793,2.2637885,2.2,1.12,0.056568544
3961,23.97243,2.4634893,2.2222223,1.1333333,0.06285394
3962,28.765564,4.244457,2.5,1.2,0.11570865
3963,28.841429,6.4221325,2.5,1.2208333,0.024285119
3964,29.256968,5.9403186,2.4444444,1.2111111,0.086982526
3965,28.961449,6.070102,2.4444444,1.2555556,0.042538084
3966,28.844662,6.140517,2.4444444,1.2555556,0.042538084
3967,28.882751,6.1539593,2.4444444,1.2555556,0.042538084
3968,29.060839,6.1577215,2.4444444,1.2555556,0.042538084
3969,30.788626,7.134579,2.5555556,1.2777778,0.090543576
3970,34.420288,10.7440195,2.875,1.3425,0.09633215
3971,32.27522,9.807341,2.857143,1.4228572,0.10219311
3972,32.450813,9.71979,2.857143,1.4228572,0.10219311
3973,32.7201,9.697531,2.857143,1.4228572,0.10219311
3974,29.656837,4.5308557,2.375,1.4083333,0.15892556
3975,31.596317,6.372813,2.5,1.3583333,0.07984316
3976,31.651983,7.3030963,2.5714285,1.4190476,0.07539882
3977,32.412994,6.355888,2.5,1.3166667,0.115973964
3978,32.22379,7.203149,2.5714285,1.404762,0.079961464
3979,30.850006,5.4242086,2.4285715,1.3714286,0.040406104
3980,30.856451,5.528456,2.4285715,1.3142856,0.08081221
3981,30.276638,4.7150445,2.4285715,1.2857143,0.09213557
3982,28.12588,1.3577224,2.2857144,1.2666667,0.026937399
3983,27.956821,1.3867142,2.2857144,1.2857143,0
3984,39.96423,10.426631,2.875,1.1535714,0.23685107
3985,39.50692,10.748558,2.875,1.3321428,0.14349882
3986,39.205692,11.151601,2.875,1.2821429,0.19349882
3987,38.77823,11.51201,2.875,1.3321428,0.14349882
3988,43.383915,16.593586,3,1.3071429,0.14767195
3989,42.798775,16.643417,3,1.3446429,0.12064348
3990,34.46548,8.588471,2.6666667,1.3174604,0.18501645
3991,26.799267,3.2353826,2.3,1.2866666,0.085633114
3992,26.81808,4.087942,2.4,1.25,0.07187326
3993,26.892258,3.989579,2.4,1.2900001,0.08024581
3994,27.165125,3.923619,2.4,1.2900001,0.08024581
3995,28.338768,1.9990554,2.5555556,1.2222222,0.06285394
3996,28.555363,1.9522038,2.5555556,1.234568,0.047941945
3997,29.004631,1.9441183,2.5555556,1.234568,0.047941945
3998,38.109993,7.9487915,3,1.278889,0.13235663
3999,42.274284,14.71722,3.125,1.2521429,0.18275413
4000,42.94352,14.719421,3.125,1.1878572,0.20205736
4001,42.747616,17.974873,3,1.2680272,0.14641182
4002,43.075127,18.042753,3,1.2489796,0.17334923
4003,44.872665,21.09536,3.1666667,1.3126984,0.21430863
4004,45.274952,21.055746,3.1666667,1.3380953,0.22329251
4005,28.17809,2.7929897,2.4285715,1.3571428,0.17943542
4006,30.909344,4.7918277,2.5714285,1.3333333,0.10917126
4007,28.15918,3.0483432,2.4285715,1.2761905,0.07539882
4008,28.39328,3.2926676,2.4285715,1.2761905,0.07539882
4009,29.403662,3.1203573,2.375,1.1125,0.097855344
4010,29.418839,3.3408904,2.375,1.1625,0.047855344
4011,28.702148,4.0393033,2.4285715,1.2047617,0.041223116
4012,29.426645,3.695342,2.375,1.1625,0.0625
4013,31.478004,6.629262,2.5,1.2708334,0.07142557
4014,31.396673,6.636632,2.5,1.2875,0.047855344
4015,33.09679,8.582306,3.2,1.4,0.09561829
4016,32.106968,8.406577,3.2,1.4190476,0.08027165
4017,31.599024,8.393031,3.2,1.4190476,0.08027165
4018,31.468561,8.797327,3.2,1.4190476,0.08027165
4019,27.30165,6.785708,2.5714285,1.3666667,0.155284
4020,25.382616,5.194829,2.4285715,1.3142856,0.08081221
4021,24.855286,5.2944007,2.4285715,1.3142856,0.08081221
4022,24.214565,5.216431,2.4285715,1.3142856,0.08081221
4023,24.504942,5.2669096,2.4285715,1.3142856,0.08081221
4024,24.934464,5.6528177,2.4285715,1.3142856,0.08081221
4025,32.01624,8.36188,2.857143,1.2412698,0.21565183
4026,35.039867,10.336082,3,1.4063492,0.17875955
4027,32.51431,7.0617037,2.857143,1.468254,0.20846057
4028,32.421032,6.0426373,2.75,1.2888889,0.16776922
4029,31.86542,6.0502205,2.75,1.3597223,0.132403
4030,31.59492,6.144393,2.75,1.3902777,0.1087216
4031,28.713673,3.953571,2.5,1.3958333,0.1047589
4032,31.095922,6.5635095,2.625,1.4125,0.1504696
4033,31.32383,5.9803996,2.5555556,1.337037,0.1572439
4034,31.527384,5.5325327,2.5,1.2833333,0.15699832
4035,32.414375,7.17821,2.6666667,1.3644443,0.12094757
4036,32.262573,6.935416,2.6666667,1.3644443,0.12094757
4037,32.15972,6.6856494,2.6666667,1.3644443,0.12094757
4038,52.765755,16.683836,3.2857144,1.4209524,0.16077252
4039,52.972996,16.443405,3.2857144,1.4495238,0.16366002
4040,46.45618,20.190327,3.142857,1.4342858,0.21307752
4041,46.972717,19.829956,3.142857,1.4380952,0.20678596
4042,47.579212,19.41897,3.142857,1.4609525,0.19582851
4043,36.18581,7.704558,3.1666667,1.6833334,0.160305
4044,49.678665,20.970888,3.1666667,1.4577779,0.20266604
4045,56.31299,29.019348,3.6,1.7253335,0.3293327
4046,61.89703,35.625973,4,1.94,0.36452544
4047,52.268726,28.798105,3.5,1.8733335,0.37550834
4048,45.821857,19.543253,3,1.392,0.21717143
4049,43.73706,16.045038,2.8333333,1.3266667,0.1809762
4050,43.483173,15.808262,2.8333333,1.3933334,0.11430952
4051,43.51398,15.516574,2.8333333,1.3433334,0.13721567
4052,29.233168,1.6629846,2.4285715,1.2809525,0.10788979
4053,29.566204,1.4827368,2.4285715,1.3761904,0.023809535
4054,30.10603,1.5058652,2.4285715,1.3285714,0.047380365
4055,30.773218,1.6736825,2.4285715,1.2571429,0.02020305
4056,31.41032,1.8365735,2.4285715,1.2428571,0.014285718
4057,32.247265,1.9857175,2.4285715,1.2428571,0.014285718
4058,33.131535,2.1606195,2.4285715,1.2428571,0.014285718
4059,37.723587,6.78297,2.8333333,1.3555555,0.14497864
4060,41.880497,14.019384,3.2,1.5933335,0.19354527
4061,36.020016,6.1244698,2.6666667,1.4055557,0.25749153
4062,35.877136,6.358158,2.6666667,1.3388888,0.0574915
4063,34.709682,6.317312,2.5,1.3166667,0.133743
4064,33.81834,8.649626,2.6,1.3533334,0.20277925
4065,33.169586,9.048323,2.6,1.38,0.16049162
4066,33.087925,6.6935143,2.4285715,1.1571429,0.22892258
4067,32.16048,6.883149,2.4285715,1.2714285,0.11463686
4068,28.979736,3.8187146,2.2857144,1.2428572,0.13137361
4069,27.878906,2.2654762,2.142857,1.1238096,0.12775443
4070,26.980434,2.1282203,2.142857,1.0857142,0.040406104
4071,26.380615,1.9960489,2.142857,1.0857142,0.040406104
4072,26.382519,1.838402,2.142857,1.0857142,0.040406104
4073,26.305666,1.6572734,2.142857,1.0857142,0.040406104
4074,29.016632,3.866573,2.25,1.0833333,0.14428091
4075,29.228859,3.1178286,2.2222223,1.0888888,0.10729839
4076,29.619543,2.297156,2.2,1.08,0.09284964
4077,29.036575,2.2875335,2.2,1.1600001,0.028284272
4078,28.722178,2.2216702,2.2,1.1600001,0.028284272
4079,24.943333,1.0733603,2.125,1.175,0.050000004
4080,24.713055,1.2746079,2.125,1.125,0
4081,23.275959,1.5318029,2.142857,1.1428572,0
4082,23.426449,1.6031231,2.142857,1.1428572,0
4083,23.46524,1.5965214,2.142857,1.1428572,0
4084,21.761229,1.8497605,2.1666667,1.1666666,0
4085,22.717812,1.8231636,2.1666667,1.1666666,0
4086,23.181143,1.7973142,2.1666667,1.1666666,0
4087,28.282755,6.6810102,2.6,1.2466667,0.09096722
4088,28.47842,6.201566,2.6,1.3866667,0.10555835
4089,28.884802,5.7485137,2.6,1.3866667,0.10555835
4090,29.20921,5.4056935,2.6,1.3866667,0.10555835
4091,29.854267,5.1700773,2.6,1.3866667,0.10555835
4092,31.238565,4.175683,2.5,1.2555555,0.15463196
4093,31.701387,4.265981,2.5,1.2555555,0.15463196
4094,28.626772,2.5458577,2.3333333,1.2888889,0.1074915
4095,29.345455,2.1860693,2.2857144,1.1333333,0.09213557
4096,27.918724,1.1589639,2.1111112,0.9925926,0.15428466
4097,27.643475,3.241241,2.25,1.1458334,0.045069393
4098,27.881226,4.3123336,2.375,1.225,0.08954419
4099,26.939632,4.370767,2.375,1.2416667,0.06597397
4100,27.116554,3.8809772,2.3333333,1.0999999,0.086982526
4101,26.519657,3.929195,2.3333333,1.1592593,0.04839947
4102,42.100285,18.584906,2.5555556,1.180247,0.13685068
4103,25.565565,3.1908584,2.3333333,1.2333333,0.056272175
4104,25.364372,3.1555586,2.3333333,1.2148148,0.058643527
