 Time Step, Mean Dist, StdDev Mean Dist, Mean Cluster Size, Mean SD Est, StdDev Mean SD Est,
1329,20.460817,2.8036973,2.3333333,1.1188272,0.08444403,
1330,22.413502,3.8389964,2.4444444,1.1373457,0.11063317,
1331,22.344301,3.9409027,2.4444444,1.1373457,0.11063317,
1332,25.194574,5.6582155,2.5555556,1.1018518,0.12439842,
1333,25.21549,5.9988623,2.5555556,1.0972222,0.120234095,
1334,25.39872,6.323586,2.5555556,1.0972222,0.120234095,
1335,26.429337,6.0465097,2.5,1.0875,0.10821068,
1336,36.815388,16.143433,2.8888888,1.0861993,0.14021727,
1337,37.25383,16.45448,2.8888888,1.0901675,0.14535443,
1338,39.201283,19.256266,2.875,1.1041666,0.16729742,
1339,40.197372,12.18333,3.6666667,1.1416667,0.13333333,
1340,43.565716,13.573787,3.8333333,1.2027777,0.16372566,
1341,33.895916,7.421761,3.2857144,1.3715986,0.12479532,
1342,42.40034,11.002098,3.8333333,1.5220238,0.23673697,
1343,41.261574,7.720267,3.8333333,1.5487213,0.17914356,
1344,41.828373,7.779512,3.8333333,1.5548941,0.18071459,
1345,42.496185,8.00896,3.8333333,1.5548941,0.18071459,
1346,44.309658,9.911045,4.2,1.628307,0.29116982,
1347,40.754826,7.8501596,4,1.5636243,0.24031425,
1348,42.146343,10.27747,4.5,1.6084656,0.3745921,
1349,39.09385,8.599501,4.25,1.5928571,0.31667584,
1350,39.01437,8.595808,4.25,1.6573412,0.3580199,
1351,55.217705,21.32076,5,1.6809127,0.51237893,
1352,54.633575,21.596716,5,1.7580554,0.5396396,
1353,54.198597,21.944548,5,1.6850197,0.59549403,
1354,33.268387,10.334273,3.8,1.6800795,0.3989195,
1355,32.19004,10.979891,3.8,1.7439286,0.42574015,
1356,29.512,10.292792,3.6,1.7205238,0.38423726,
1357,29.082575,10.1323185,3.6,1.7205238,0.38423726,
1358,30.02336,8.599224,3.3333333,1.7115475,0.30055586,
1359,30.239126,8.504715,3.3333333,1.8008133,0.23033041,
1360,29.788029,5.9334745,3,1.7548809,0.07855397,
1361,29.942719,5.7024655,3,1.7548809,0.07855397,
1362,30.839231,4.7919335,2.875,1.6605208,0.06873472,
1363,30.502842,5.1454816,3,1.7340807,0.07840884,
1364,30.900137,4.8215322,3,1.7064615,0.07028894,
1365,31.15419,4.520051,3,1.7064615,0.07028894,
1366,29.907251,3.246037,2.857143,1.5874139,0.103960685,
1367,29.344193,3.8301547,3,1.6575384,0.082003765,
1368,29.603317,4.1315994,3,1.6270523,0.08694028,
1369,29.07841,2.9653122,2.7142856,1.5009259,0.03284847,
1370,30.920002,4.8180985,2.857143,1.5247353,0.06652022,
1371,30.323406,4.718032,2.857143,1.4514796,0.12891118,
1372,29.864712,4.934858,2.857143,1.3065475,0.23451808,
1373,29.672182,5.137626,2.857143,1.2712585,0.19258416,
1374,52.365887,28.061264,4,1.2901515,0.2699431,
1375,52.398293,28.38329,4,1.2981061,0.27395248,
1376,32.10953,6.956796,3.3333333,1.2933384,0.1936019,
1377,30.812141,7.178152,3.3333333,1.3344908,0.09812018,
1378,30.69715,7.2856326,3.3333333,1.3530092,0.10931935,
1379,30.842352,7.447965,3.3333333,1.3472992,0.1584243,
1380,35.20209,11.0814705,4,1.4361943,0.2462593,
1381,35.369316,11.141637,4,1.4714333,0.2605133,
1382,35.574875,11.31739,4,1.4571388,0.3202877,
1383,36.061058,11.672863,4,1.4996833,0.3445477,
1384,36.4922,12.272028,4,1.5373387,0.36825222,
1385,32.305355,7.9849725,3.3333333,1.5316666,0.2671347,
1386,32.252598,8.367084,3.3333333,1.5495833,0.2742095,
1387,34.878834,10.462579,3.5,1.5632118,0.28609684,
1388,34.469746,12.741655,3.8,1.6715069,0.34524292,
1389,42.60931,19.745455,4.75,1.7222013,0.49748117,
1390,31.32497,15.034189,4.25,1.6121248,0.3904231,
1391,30.957123,14.599194,4.25,1.4999583,0.35248163,
1392,31.35987,14.142843,4.25,1.4169445,0.28758392,
1393,32.61733,10.978352,3.8,1.3549334,0.17997293,
1394,32.810425,10.6434355,3.8,1.3175,0.15633257,
1395,33.202248,10.374728,3.8,1.3130555,0.15235958,
1396,28.524332,7.322147,3.1666667,1.395172,0.16812386,
1397,28.967855,7.1409574,3.1666667,1.3399471,0.17150591,
1398,29.475119,6.9501605,3.1666667,1.3346561,0.16599195,
1399,29.924667,6.741712,3.1666667,1.3346561,0.16599195,
1400,32.506344,8.631457,3.3333333,1.4365078,0.20749493,
1401,33.988327,9.585263,3.5,1.4328704,0.18618996,
1402,34.54755,9.384881,3.5,1.423611,0.17516237,
1403,31.914188,7.259999,3,1.3769842,0.15666668,
1404,30.78984,6.5832744,2.857143,1.4099206,0.14576998,
1405,36.94977,8.840318,3.3333333,1.4793981,0.21656811,
1406,36.294243,8.21168,3.1666667,1.4782406,0.14981227,
1407,37.10101,13.784891,3.4,1.5777777,0.20898457,
1408,32.79289,11.713821,3.2,1.6472222,0.1512662,
1409,32.266052,11.43664,3.2,1.613889,0.127696,
1410,31.658142,11.097729,3.2,1.613889,0.127696,
1411,33.15935,12.496062,3.4,1.6188889,0.12051928,
1412,33.520363,11.96881,3.4,1.7222221,0.14814812,
1413,29.935133,7.522297,2.8333333,1.6296296,0.06355517,
1414,27.455656,3.1427848,2.6666667,1.587963,0.004629612,
1415,28.709326,2.6342435,2.5714285,1.4642857,0.035714287,
1416,30.990046,4.3279123,2.7142856,1.5079365,0.028740635,
1417,30.868246,4.3790536,2.7142856,1.5277778,0.037639987,
1418,30.727016,4.4911213,2.7142856,1.5277778,0.037639987,
1419,29.964655,5.4212346,2.8333333,1.6157408,0.04391332,
1420,29.795046,5.5915885,2.8333333,1.6157408,0.04391332,
1421,29.623375,5.817247,2.8333333,1.5300926,0.13903584,
1422,29.519655,6.136025,2.8333333,1.4699074,0.16068675,
1423,29.461508,6.487703,2.8333333,1.5115741,0.12666605,
1424,29.41616,6.952605,2.8333333,1.5115741,0.12666605,
1425,39.48513,14.282007,3,1.4218254,0.16061343,
1426,37.72724,12.269807,2.857143,1.3357143,0.1425369,
1427,37.23471,10.850513,2.75,1.2833333,0.10998839,
1428,37.119553,11.052241,2.75,1.2,0.16891396,
1429,48.1388,14.011238,3.142857,1.25,0.15152287,
1430,28.814474,3.7018154,2.3333333,1.1481481,0.05237828,
1431,28.232822,4.350926,2.375,1.1666666,0.05892556,
1432,27.379911,5.1839037,2.4285715,1.1904762,0.067343496,
1433,28.347378,4.612833,2.375,1.1666666,0.05892556,
1434,28.356615,4.6982365,2.375,1.1666666,0.05892556,
1435,28.37182,4.86008,2.375,1.1666666,0.05892556,
1436,29.23233,4.4100633,2.3333333,1.074074,0.10475656,
1437,26.930355,3.4077272,2.25,1.0416666,0.05892556,
1438,26.797009,3.2928767,2.25,1.0416666,0.05892556,
1439,26.83323,3.1410227,2.25,1.0416666,0.05892556,
1440,27.975206,5.033079,2.375,1.0347222,0.05351904,
1441,28.697123,4.235672,2.3333333,1.037037,0.05826415,
1442,27.744455,3.1349206,2.2222223,1.0277778,0.039283708,
1443,28.310205,2.8324964,2.2,1.0333333,0.04714045,
1444,28.300674,2.8278682,2.2,1.0333333,0.04714045,
1445,26.846378,1.675321,2.1,1.0166667,0.023570225,
1446,26.883038,1.8053544,2.1,1.0166667,0.023570225,
1447,30.238089,4.257449,2.3333333,1.0532407,0.06227353,
1448,30.246521,4.462638,2.3333333,1.0601851,0.067855805,
1449,53.244656,23.448221,2.857143,1.0845238,0.17295745,
1450,66.65661,31.255795,3.2857144,1.0892857,0.17734888,
1451,47.004368,18.850485,2.5555556,1.0574074,0.13705118,
1452,45.283813,17.162384,2.5,1.0433333,0.111560956,
1453,44.846046,17.340101,2.5,1.0433333,0.111560956,
1454,46.770588,21.86687,2.625,1.0541666,0.13945119,
1455,43.696255,19.557344,2.5,1.0333333,0.10998841,
1456,42.9819,19.635532,2.5,1.0333333,0.10998841,
1457,41.28058,17.446548,2.4444444,1.0296296,0.09776747,
1458,39.118305,14.450867,2.3333333,1.0111111,0.07157833,
1459,38.881325,14.541304,2.3333333,1.0111111,0.07157833,
1460,21.233704,2.1631598,2.1111112,1.0185184,0.02618914,
1461,21.440586,2.210908,2.1111112,1.0185184,0.02618914,
1462,19.93452,2.5327947,2.125,1.0208333,0.02946278,
1463,20.29003,2.5792787,2.125,1.0208333,0.02946278,
1464,20.97294,2.623162,2.125,1.0208333,0.02946278,
1465,21.317183,2.6753068,2.125,1.0208333,0.02946278,
1466,20.527863,3.1366942,2.142857,1.0238096,0.033671748,
1467,31.576372,9.259127,2.6666667,1.09375,0.11305215,
1468,32.01326,9.613362,2.6666667,1.1180555,0.14106743,
1469,32.479275,9.920828,2.6666667,1.1180555,0.14106743,
1470,32.762436,12.261244,2.8,1.1416667,0.16928092,
1471,28.056904,12.644644,2.75,1.2708333,0.16888216,
1472,33.8348,13.045438,2.8,1.3,0.14142135,
1473,33.75002,11.018639,2.6666667,1.2499999,0.117851116,
1474,33.52887,11.005798,2.6666667,1.2499999,0.117851116,
1475,33.347973,10.854716,2.6666667,1.2499999,0.117851116,
1476,33.200077,10.720261,2.6666667,1.2499999,0.117851116,
1477,31.12151,7.251599,2.4285715,1.1904762,0.067343496,
1478,34.234016,7.4778495,2.7142856,1.2166666,0.07652889,
1479,33.391953,7.285542,2.7142856,1.284127,0.09689539,
1480,28.990133,4.396392,2.5714285,1.2809525,0.07087083,
1481,27.376324,4.217831,2.5714285,1.2809525,0.07087083,
1482,25.912115,4.019446,2.5714285,1.2809525,0.07087083,
1483,25.211395,3.816715,2.5714285,1.2809525,0.07087083,
1484,25.64497,3.5750558,2.5714285,1.2809525,0.07087083,
1485,25.806412,3.3689022,2.5714285,1.2809525,0.07087083,
1486,26.187723,3.1712315,2.5714285,1.2809525,0.07087083,
1487,27.411167,2.6307802,2.5,1.2458334,0.06201198,
1488,27.562485,2.5730553,2.5,1.2458334,0.06201198,
1489,28.341614,2.313045,2.4444444,1.2185186,0.05512176,
1490,28.37159,2.4085855,2.4444444,1.2185186,0.05512176,
1491,27.478048,2.876497,2.5,1.3217014,0.034737844,
1492,26.442003,3.5022411,2.5714285,1.4107143,0.015971914,
1493,26.040314,3.6948507,2.5714285,1.4313492,0.027709663,
1494,27.199842,5.597163,2.7142856,1.4920635,0.05708108,
1495,26.080723,5.7460713,2.7142856,1.4920635,0.05708108,
1496,24.994474,5.9189463,2.7142856,1.4920635,0.05708108,
1497,24.21098,5.9840264,2.7142856,1.4920635,0.05708108,
1498,26.427021,8.001052,2.857143,1.5039682,0.073916964,
1499,25.787863,7.8783164,2.857143,1.4825395,0.09325592,
1500,25.280317,7.74738,2.857143,1.4583333,0.08331541,
1501,24.855097,7.587785,2.857143,1.3315476,0.1831261,
1502,24.670996,7.4059286,2.857143,1.4154761,0.14870568,
1503,24.678179,7.241996,2.857143,1.4273809,0.1318698,
1504,23.412924,6.2553396,2.7142856,1.4384921,0.108570896,
1505,27.583311,6.1454787,2.857143,1.4666666,0.11529054,
1506,28.672123,8.880792,3,1.4904763,0.1233112,
1507,28.55481,8.626046,3,1.4603175,0.124893256,
1508,28.357462,8.417241,3,1.4327382,0.20522821,
1509,28.51637,8.389777,3,1.3583333,0.15811403,
1510,28.290272,8.418798,3,1.4069444,0.16642542,
1511,28.232058,8.726102,3,1.5045635,0.11928518,
1512,28.746435,7.9024353,2.875,1.4461806,0.09499954,
1513,28.378036,8.171405,2.875,1.3739583,0.1442753,
1514,28.345644,8.27124,2.875,1.3888888,0.13843775,
1515,28.56107,8.430666,2.875,1.3888888,0.13843775,
1516,31.453629,8.311837,3,1.4510418,0.10055916,
1517,31.803543,7.978959,3.125,1.4351853,0.09915328,
1518,31.783604,7.909101,3.125,1.3903935,0.18537739,
1519,32.067986,6.948582,3,1.3337449,0.15832955,
1520,29.350363,5.496743,2.8888888,1.3152263,0.1321404,
1521,28.919762,5.398585,2.8888888,1.3486625,0.14268011,
1522,28.720795,5.3282676,2.8888888,1.3615227,0.14938675,
1523,28.828817,5.2317286,2.8888888,1.3615227,0.14938675,
1524,27.754885,3.5053859,2.7777777,1.3806585,0.07633425,
1525,27.985327,3.2996492,2.7777777,1.3429784,0.15059437,
1526,28.213533,3.1655347,2.7777777,1.3672839,0.17063761,
1527,28.470612,3.344078,2.7777777,1.3783436,0.17755264,
1528,28.011898,3.9500506,2.875,1.4256365,0.19974673,
1529,29.148603,3.7069235,2.7777777,1.3783436,0.17755264,
1530,29.49058,4.00037,2.7777777,1.3783436,0.17755264,
1531,31.402266,7.0947,2.8888888,1.3876028,0.19064721,
1532,35.66144,11.999825,3.25,1.5321933,0.24456018,
1533,34.08392,10.788786,3.2857144,1.6135119,0.2607903,
1534,33.096516,9.25203,3,1.5859375,0.13169745,
1535,33.311157,9.510418,3,1.5694444,0.13289493,
1536,31.314137,8.354677,2.875,1.5434028,0.1154827,
1537,33.280838,10.80773,3,1.564236,0.14494549,
1538,31.542242,8.285431,2.875,1.5086806,0.114763774,
1539,31.778782,7.398443,2.7777777,1.4382716,0.09686664,
1540,29.739,5.2178626,2.6666667,1.4197531,0.0706775,
1541,29.610975,5.070463,2.6666667,1.3364197,0.109961204,
1542,28.909292,5.54799,2.75,1.2989583,0.17884058,
1543,29.051495,5.4081116,2.75,1.2718749,0.17127472,
1544,29.226135,5.2986546,2.75,1.2545139,0.15701151,
1545,32.466187,5.22715,3,1.2492063,0.15638033,
1546,32.363758,5.2179804,3,1.2121694,0.14513363,
1547,32.285885,5.2362022,3,1.2121694,0.14513363,
1548,33.243565,5.4769845,3.142857,1.3193122,0.17429423,
1549,33.13943,6.8334007,3.3333333,1.3030864,0.24789,
1550,33.36008,6.2929444,3.142857,1.2764882,0.18676575,
1551,31.64706,5.533759,2.857143,1.3087301,0.19229396,
1552,31.980639,5.7439914,2.857143,1.2908729,0.17944172,
1553,28.278414,5.1827154,2.7142856,1.270238,0.11848848,
1554,27.456413,6.3243103,2.8333333,1.3319445,0.1538481,
1555,27.497688,6.4958587,2.8333333,1.3319445,0.1538481,
1556,27.624678,6.6031737,2.8333333,1.3319445,0.1538481,
1557,27.956015,6.8016734,2.8333333,1.3319445,0.1538481,
1558,28.270378,7.0287232,2.8333333,1.412037,0.14985336,
1559,31.331778,11.904809,3,1.4782406,0.19516258,
1560,31.952639,11.800958,3,1.4722222,0.21389204,
1561,30.005226,6.968203,2.8333333,1.4148148,0.15107177,
1562,30.32415,6.632668,2.8333333,1.4148148,0.15107177,
1563,30.765936,6.22864,2.8333333,1.4148148,0.15107177,
1564,38.39699,10.817128,3.4,1.5444444,0.20196895,
1565,38.733246,10.738775,3.4,1.5022223,0.19073698,
1566,34.914165,8.468962,3.2,1.4138888,0.18872538,
1567,35.077976,10.339085,3.5,1.3078704,0.28265876,
1568,32.54309,8.832071,3.25,1.1805555,0.20056501,
1569,33.168854,5.2690783,2.8,1.125,0.14571068,
1570,25.03089,2.412851,2.3333333,1.0555555,0.078567415,
1571,31.55605,4.982958,3,1.1046296,0.13239102,
1572,28.996603,3.7704437,2.8,1.0962963,0.100802675,
1573,28.622086,3.9374268,2.8,1.0962963,0.100802675,
1574,26.808548,1.3023419,2.6,1.2,0.031622775,
1575,29.104351,5.605439,3,1.2916666,0.05892556,
1576,29.159874,5.8809767,3,1.2916666,0.05892556,
1577,29.301842,6.183377,3,1.2916666,0.05892556,
1578,30.994194,4.385384,2.6666667,1.1425925,0.13472147,
1579,30.796103,4.654017,2.6666667,1.2296296,0.14027332,
1580,30.514297,4.9513783,2.6666667,1.2537037,0.1534921,
1581,30.348505,5.293028,2.6666667,1.2537037,0.1534921,
1582,32.745605,9.077795,2.8333333,1.3328704,0.21899408,
1583,32.77761,8.220502,2.7142856,1.2916667,0.19087033,
1584,32.158413,8.676985,2.7142856,1.2916667,0.19087033,
1585,31.375711,9.097823,2.7142856,1.2916667,0.19087033,
1586,30.609697,9.521035,2.7142856,1.2916667,0.19087033,
1587,29.869335,9.948797,2.7142856,1.2916667,0.19087033,
1588,29.322577,10.242334,2.7142856,1.2916667,0.19087033,
1589,29.203444,10.486793,2.7142856,1.2916667,0.19087033,
1590,29.717676,10.361715,2.7142856,1.2555555,0.17827305,
1591,29.811083,10.385139,2.7142856,1.236508,0.16316184,
1592,29.150194,12.135003,2.8333333,1.2759259,0.19035548,
1593,30.218939,10.456247,2.7142856,1.236508,0.16316184,
1594,30.473846,10.457725,2.7142856,1.236508,0.16316184,
1595,29.161879,5.7191715,2.5,1.1861111,0.113303825,
1596,32.223972,6.958542,2.6666667,1.1458334,0.13817686,
1597,31.846388,6.931195,2.6666667,1.1527778,0.14375915,
1598,29.995749,4.184066,2.5,1.0797222,0.08933069,
1599,28.78999,2.8010416,2.4,1.075,0.075,
1600,28.223745,2.7191377,2.4,1.075,0.075,
1601,27.855442,3.7298698,2.4,1.0708334,0.08464046,
1602,27.750082,3.9732757,2.4,1.0708333,0.08464046,
1603,29.606152,5.6199718,2.5,1.0875,0.10821068,
1604,28.541191,5.4361606,2.3636363,1.0681819,0.09642365,
1605,28.241253,5.5757017,2.3636363,1.1212121,0.074996166,
1606,28.11303,5.674951,2.3636363,1.1363636,0.064282425,
1607,28.648273,5.1943417,2.4545455,1.1092172,0.096437596,
1608,28.348375,5.457127,2.4545455,1.1275252,0.11194553,
1609,28.191772,5.629337,2.4545455,1.1275252,0.11194553,
1610,28.255823,5.7749166,2.4545455,1.2424242,0.061144456,
1611,28.382296,5.8655105,2.4545455,1.260101,0.045380197,
1612,28.050985,6.4784937,2.5,1.2861111,0.049918216,
1613,27.507017,7.1605234,2.5555556,1.3179011,0.055464685,
1614,27.978474,7.147426,2.5555556,1.2546296,0.1139715,
1615,29.777092,5.0460715,2.5555556,1.2484568,0.11063317,
1616,28.8868,6.388004,2.7142856,1.3194444,0.14224266,
1617,29.39302,6.4087973,2.7142856,1.3194444,0.14224266,
1618,27.950472,4.5935874,2.5714285,1.3452381,0.084179364,
1619,28.65675,4.4126296,2.5714285,1.2380952,0.13468699,
1620,29.983374,5.854018,2.5714285,1.1587301,0.13182,
1621,32.48212,8.086282,2.7142856,1.1884921,0.15907852,
1622,32.784008,8.091735,2.7142856,1.2003967,0.1759144,
1623,33.221375,6.2851715,2.5555556,1.1558642,0.13682231,
1624,32.997654,6.2450166,2.5555556,1.1558642,0.13682231,
1625,32.11233,6.017292,2.4444444,1.1373457,0.11063317,
1626,31.779634,6.7771273,2.5,1.1545138,0.12446232,
1627,31.010798,7.7257676,2.5714285,1.1765872,0.14224266,
1628,30.564405,7.7003894,2.5714285,1.1765872,0.14224266,
1629,33.984425,6.528559,3,1.1894841,0.15096124,
1630,33.432472,6.145266,3,1.229828,0.16826637,
1631,32.83361,5.768263,3,1.2394179,0.1376087,
1632,33.068447,5.9905972,3.1666667,1.2071759,0.1446205,
1633,42.291668,16.571651,3.8,1.1955554,0.19009861,
1634,39.099216,16.054098,3.3333333,1.1851851,0.17569856,
1635,38.858803,15.96803,3.3333333,1.2263374,0.17108946,
1636,38.41177,15.978286,3.3333333,1.2345679,0.17569858,
1637,39.394478,15.223405,3.2857144,1.2473545,0.15681808,
1638,38.522285,13.379326,3.125,1.2839507,0.14568605,
1639,38.3738,13.45606,3.125,1.2894484,0.16816051,
1640,38.861126,15.505751,3.2857144,1.331239,0.19223954,
1641,44.251793,22.267874,3.2857144,1.328001,0.26036352,
1642,43.856846,22.397137,3.2857144,1.3291171,0.26112124,
1643,43.870106,22.525772,3.2857144,1.3291171,0.26112124,
1644,43.987232,22.766203,3.2857144,1.3291171,0.26112124,
1645,44.36598,22.922083,3.2857144,1.3291171,0.26112124,
1646,49.129032,27.13148,3.6666667,1.2734375,0.28734502,
1647,49.6548,26.929794,3.6666667,1.2614294,0.26800337,
1648,43.00852,16.392157,3.8333333,1.2434412,0.269113,
1649,52.92981,31.071262,4.4,1.335185,0.37758178,
1650,53.768482,30.954868,4.4,1.5061729,0.4162581,
1651,54.570263,30.759247,4.4,1.5353395,0.42767447,
1652,54.43274,32.76781,4.2,1.5411458,0.4391335,
1653,57.652702,37.24618,4.4,1.6453125,0.48412687,
1654,46.945595,21.364933,4.2,1.6738094,0.4660433,
1655,61.25856,34.897488,3.3333333,1.4754629,0.27323,
1656,60.67952,34.697002,3.3333333,1.4495369,0.23866315,
1657,61.766758,36.5459,3.5,1.4219908,0.25594628,
1658,61.588238,36.446087,3.5,1.3620371,0.22861642,
1659,52.430344,29.575129,3.8333333,1.3685185,0.25021425,
1660,52.503372,29.793161,3.8333333,1.3885803,0.27786162,
1661,65.77116,40.92096,3.6666667,1.3972222,0.276949,
1662,36.648205,16.481558,3.1666667,1.3070987,0.15485282,
1663,31.283827,7.218509,2.857143,1.2960317,0.10392765,
1664,31.194536,7.2694077,2.857143,1.2960317,0.10392765,
1665,32.71998,8.136993,3,1.3048942,0.10767402,
1666,33.126163,7.7950454,3,1.2215608,0.18057282,
1667,36.414825,10.441125,3.142857,1.2453703,0.21424457,
1668,36.617584,10.056796,3.142857,1.2453703,0.21424457,
1669,65.413086,12.0653515,4,1.1646464,0.15711626,
1670,65.35528,11.989042,4,1.2109848,0.17340016,
1671,51.109615,15.899448,3.3333333,1.2748016,0.14529274,
1672,51.101192,15.448625,3.3333333,1.2539682,0.109208345,
1673,51.313763,15.118607,3.3333333,1.2539682,0.109208345,
1674,47.064957,21.753576,3.3333333,1.2638888,0.19140129,
1675,46.84892,21.358206,3.3333333,1.2638888,0.19140129,
1676,28.649313,7.5205283,2.5714285,1.1904762,0.067343496,
1677,27.36641,8.489434,2.6666667,1.2696759,0.11169029,
1678,24.328985,4.232829,2.5,1.2824074,0.04391332,
1679,23.989481,4.049983,2.5,1.2824074,0.04391332,
1680,23.710321,3.8715363,2.5,1.2824074,0.04391332,
1681,23.42098,3.799598,2.5,1.2824074,0.04391332,
1682,23.38669,3.7483866,2.5,1.2824074,0.04391332,
1683,23.666672,3.7840374,2.5,1.2824074,0.04391332,
1684,25.248768,3.3937073,2.4285715,1.2420635,0.037639987,
1685,24.705912,3.4547105,2.4285715,1.2420635,0.037639987,
1686,25.26604,3.0779905,2.375,1.1484375,0.10398929,
1687,24.520693,3.3890638,2.375,1.1336806,0.09499954,
1688,23.993206,3.4995816,2.375,1.1970485,0.044869233,
1689,21.638462,4.177838,2.4285715,1.2420635,0.037639987,
1690,22.773548,3.858057,2.375,1.1336806,0.09499954,
1691,20.5414,4.556628,2.4285715,1.1527778,0.108570896,
1692,20.433573,4.6132345,2.4285715,1.1527778,0.108570896,
1693,20.573685,4.602542,2.4285715,1.1527778,0.108570896,
1694,21.024296,4.5939217,2.4285715,1.1527778,0.108570896,
1695,22.394375,2.9492047,2.2222223,1.1388888,0.039283708,
1696,24.985329,2.8319256,2.3,1.125,0.035355337,
1697,25.524143,2.8769221,2.3,1.1916666,0.04398264,
1698,27.08947,2.746857,2.2727273,1.1363636,0.064282425,
1699,27.625624,2.8385704,2.2727273,1.1212121,0.042854954,
1700,31.918781,6.075699,2.5,1.1645834,0.079616405,
1701,30.908335,5.999005,2.5555556,1.1875,0.077751055,
1702,30.901375,6.2926655,2.5555556,1.1944444,0.083333336,
1703,30.87449,6.3790455,2.5555556,1.1944444,0.083333336,
1704,23.527124,0.6698289,2.1,1.1,0,
1705,25.419703,2.2754974,2.2,1.1083333,0.011785113,
1706,25.191235,2.2814817,2.2,1.1166666,0.023570225,
1707,23.835663,2.5560577,2.2222223,1.1296296,0.02618914,
1708,21.9206,2.8453248,2.25,1.1458333,0.02946278,
1709,21.514336,2.7868934,2.25,1.1458333,0.02946278,
1710,21.504747,2.6540515,2.25,1.1458333,0.02946278,
